pop_idx,regime,rho,beta,N,T,sigma,jaccard
49,no_rec,0.1,0.5,1000,15,1.0,0.0017777777777777774
0,rec,0.1,0.5,1000,15,4.0,0.007555555555555542
0,partial,0.1,0.5,1000,15,4.0,0.1642222222222233
0,no_rec,0.1,0.5,1000,15,4.0,0.00044444444444444436
1,rec,0.1,0.5,1000,15,4.0,0.013333333333333306
1,partial,0.1,0.5,1000,15,4.0,0.1622222222222231
1,no_rec,0.1,0.5,1000,15,4.0,0.001333333333333333
2,rec,0.1,0.5,1000,15,4.0,0.018444444444444395
2,partial,0.1,0.5,1000,15,4.0,0.17288888888888942
2,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
3,rec,0.1,0.5,1000,15,4.0,0.0051111111111111045
3,partial,0.1,0.5,1000,15,4.0,0.0882222222222226
3,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
4,rec,0.1,0.5,1000,15,4.0,0.00977777777777776
4,partial,0.1,0.5,1000,15,4.0,0.10600000000000055
4,no_rec,0.1,0.5,1000,15,4.0,0.0015555555555555553
5,rec,0.1,0.5,1000,15,4.0,0.013111111111111079
5,partial,0.1,0.5,1000,15,4.0,0.16133333333333402
5,no_rec,0.1,0.5,1000,15,4.0,0.001333333333333333
6,rec,0.1,0.5,1000,15,4.0,0.008222222222222205
6,partial,0.1,0.5,1000,15,4.0,0.11911111111111174
6,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
7,rec,0.1,0.5,1000,15,4.0,0.008222222222222207
7,partial,0.1,0.5,1000,15,4.0,0.09733333333333392
7,no_rec,0.1,0.5,1000,15,4.0,0.0017777777777777774
8,rec,0.1,0.5,1000,15,4.0,0.00999999999999998
8,partial,0.1,0.5,1000,15,4.0,0.09311111111111163
8,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
9,rec,0.1,0.5,1000,15,4.0,0.009555555555555536
9,partial,0.1,0.5,1000,15,4.0,0.09244444444444486
9,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
10,rec,0.1,0.5,1000,15,4.0,0.01044444444444442
10,partial,0.1,0.5,1000,15,4.0,0.08844444444444481
10,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
11,rec,0.1,0.5,1000,15,4.0,0.010444444444444428
11,partial,0.1,0.5,1000,15,4.0,0.12688888888888955
11,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
12,rec,0.1,0.5,1000,15,4.0,0.010666666666666644
12,partial,0.1,0.5,1000,15,4.0,0.13600000000000076
12,no_rec,0.1,0.5,1000,15,4.0,0.001333333333333333
13,rec,0.1,0.5,1000,15,4.0,0.011333333333333312
13,partial,0.1,0.5,1000,15,4.0,0.17733333333333426
13,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
14,rec,0.1,0.5,1000,15,4.0,0.013111111111111079
14,partial,0.1,0.5,1000,15,4.0,0.0837777777777782
14,no_rec,0.1,0.5,1000,15,4.0,0.0019999999999999996
15,rec,0.1,0.5,1000,15,4.0,0.01422222222222219
15,partial,0.1,0.5,1000,15,4.0,0.15022222222222292
15,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
16,rec,0.1,0.5,1000,15,4.0,0.011555555555555529
16,partial,0.1,0.5,1000,15,4.0,0.12400000000000051
16,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
17,rec,0.1,0.5,1000,15,4.0,0.01222222222222219
17,partial,0.1,0.5,1000,15,4.0,0.1435555555555563
17,no_rec,0.1,0.5,1000,15,4.0,0.0019999999999999996
18,rec,0.1,0.5,1000,15,4.0,0.009111111111111094
18,partial,0.1,0.5,1000,15,4.0,0.10247619047619065
18,no_rec,0.1,0.5,1000,15,4.0,0.0018095238095238095
19,rec,0.1,0.5,1000,15,4.0,0.01422222222222219
19,partial,0.1,0.5,1000,15,4.0,0.18377777777777882
19,no_rec,0.1,0.5,1000,15,4.0,0.00044444444444444436
20,rec,0.1,0.5,1000,15,4.0,0.010666666666666644
20,partial,0.1,0.5,1000,15,4.0,0.11555555555555606
20,no_rec,0.1,0.5,1000,15,4.0,0.0015555555555555553
21,rec,0.1,0.5,1000,15,4.0,0.012888888888888861
21,partial,0.1,0.5,1000,15,4.0,0.1675555555555565
21,no_rec,0.1,0.5,1000,15,4.0,0.002222222222222222
22,rec,0.1,0.5,1000,15,4.0,0.013333333333333303
22,partial,0.1,0.5,1000,15,4.0,0.11466666666666715
22,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
23,rec,0.1,0.5,1000,15,4.0,0.00999999999999998
23,partial,0.1,0.5,1000,15,4.0,0.14355555555555655
23,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
24,rec,0.1,0.5,1000,15,4.0,0.015555555555555515
24,partial,0.1,0.5,1000,15,4.0,0.1620000000000009
24,no_rec,0.1,0.5,1000,15,4.0,0.0015555555555555553
25,rec,0.1,0.5,1000,15,4.0,0.008888888888888872
25,partial,0.1,0.5,1000,15,4.0,0.14488888888888976
25,no_rec,0.1,0.5,1000,15,4.0,0.001333333333333333
26,rec,0.1,0.5,1000,15,4.0,0.011333333333333312
26,partial,0.1,0.5,1000,15,4.0,0.11711111111111185
26,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
27,rec,0.1,0.5,1000,15,4.0,0.01422222222222219
27,partial,0.1,0.5,1000,15,4.0,0.1317777777777784
27,no_rec,0.1,0.5,1000,15,4.0,0.001333333333333333
28,rec,0.1,0.5,1000,15,4.0,0.010666666666666647
28,partial,0.1,0.5,1000,15,4.0,0.08777777777777822
28,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
29,rec,0.1,0.5,1000,15,4.0,0.01044444444444442
29,partial,0.1,0.5,1000,15,4.0,0.06355555555555564
29,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
30,rec,0.1,0.5,1000,15,4.0,0.01066666666666664
30,partial,0.1,0.5,1000,15,4.0,0.09955555555555617
30,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
31,rec,0.1,0.5,1000,15,4.0,0.0077777777777777645
31,partial,0.1,0.5,1000,15,4.0,0.12271428571428626
31,no_rec,0.1,0.5,1000,15,4.0,0.0015555555555555553
32,rec,0.1,0.5,1000,15,4.0,0.00955555555555554
32,partial,0.1,0.5,1000,15,4.0,0.10400000000000048
32,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
33,rec,0.1,0.5,1000,15,4.0,0.004888888888888884
33,partial,0.1,0.5,1000,15,4.0,0.11600000000000042
33,no_rec,0.1,0.5,1000,15,4.0,0.0008888888888888887
34,rec,0.1,0.5,1000,15,4.0,0.0164444444444444
34,partial,0.1,0.5,1000,15,4.0,0.19622222222222305
34,no_rec,0.1,0.5,1000,15,4.0,0.0017777777777777774
35,rec,0.1,0.5,1000,15,4.0,0.00444444444444444
35,partial,0.1,0.5,1000,15,4.0,0.0942222222222226
35,no_rec,0.1,0.5,1000,15,4.0,0.001111111111111111
36,rec,0.1,0.5,1000,15,4.0,0.013999999999999966
36,partial,0.1,0.5,1000,15,4.0,0.14400000000000066
36,no_rec,0.1,0.5,1000,15,4.0,0.00044444444444444436
37,rec,0.1,0.5,1000,15,4.0,0.010666666666666645
37,partial,0.1,0.5,1000,15,4.0,0.10933333333333382
37,no_rec,0.1,0.5,1000,15,4.0,0.002222222222222222
38,rec,0.1,0.5,1000,15,4.0,0.013777777777777746
38,partial,0.1,0.5,1000,15,4.0,0.1644444444444453
38,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
39,rec,0.1,0.5,1000,15,4.0,0.011333333333333312
39,partial,0.1,0.5,1000,15,4.0,0.17133333333333425
39,no_rec,0.1,0.5,1000,15,4.0,0.0019999999999999996
40,rec,0.1,0.5,1000,15,4.0,0.010666666666666647
40,partial,0.1,0.5,1000,15,4.0,0.13488888888888942
40,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
41,rec,0.1,0.5,1000,15,4.0,0.008222222222222207
41,partial,0.1,0.5,1000,15,4.0,0.1075555555555561
41,no_rec,0.1,0.5,1000,15,4.0,0.0019999999999999996
42,rec,0.1,0.5,1000,15,4.0,0.015333333333333296
42,partial,0.1,0.5,1000,15,4.0,0.17022222222222305
42,no_rec,0.1,0.5,1000,15,4.0,0.0015555555555555553
43,rec,0.1,0.5,1000,15,4.0,0.012222222222222197
43,partial,0.1,0.5,1000,15,4.0,0.18822222222222365
43,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
44,rec,0.1,0.5,1000,15,4.0,0.009111111111111094
44,partial,0.1,0.5,1000,15,4.0,0.11288888888888945
44,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
45,rec,0.1,0.5,1000,15,4.0,0.01044444444444442
45,partial,0.1,0.5,1000,15,4.0,0.09888888888888943
45,no_rec,0.1,0.5,1000,15,4.0,0.0015555555555555553
46,rec,0.1,0.5,1000,15,4.0,0.008444444444444432
46,partial,0.1,0.5,1000,15,4.0,0.09022222222222268
46,no_rec,0.1,0.5,1000,15,4.0,0.0019999999999999996
47,rec,0.1,0.5,1000,15,4.0,0.009555555555555536
47,partial,0.1,0.5,1000,15,4.0,0.1682222222222232
47,no_rec,0.1,0.5,1000,15,4.0,0.00044444444444444436
48,rec,0.1,0.5,1000,15,4.0,0.016222222222222183
48,partial,0.1,0.5,1000,15,4.0,0.1686666666666675
48,no_rec,0.1,0.5,1000,15,4.0,0.0006666666666666665
49,rec,0.1,0.5,1000,15,4.0,0.013999999999999967
49,partial,0.1,0.5,1000,15,4.0,0.15400000000000108
49,no_rec,0.1,0.5,1000,15,4.0,0.001333333333333333
0,rec,0.1,0.7,1000,15,0.25,0.001333333333333333
0,partial,0.1,0.7,1000,15,0.25,0.005777777777777773
0,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
1,rec,0.1,0.7,1000,15,0.25,0.002222222222222222
1,partial,0.1,0.7,1000,15,0.25,0.005555555555555549
1,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
2,rec,0.1,0.7,1000,15,0.25,0.001333333333333333
2,partial,0.1,0.7,1000,15,0.25,0.007333333333333322
2,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
3,rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
3,partial,0.1,0.7,1000,15,0.25,0.0033333333333333327
3,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
4,rec,0.1,0.7,1000,15,0.25,0.0031111111111111105
4,partial,0.1,0.7,1000,15,0.25,0.0048888888888888845
4,no_rec,0.1,0.7,1000,15,0.25,0.001333333333333333
5,rec,0.1,0.7,1000,15,0.25,0.002444444444444444
5,partial,0.1,0.7,1000,15,0.25,0.0051111111111111045
5,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
6,rec,0.1,0.7,1000,15,0.25,0.0015555555555555553
6,partial,0.1,0.7,1000,15,0.25,0.004888888888888885
6,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
7,rec,0.1,0.7,1000,15,0.25,0.002666666666666666
7,partial,0.1,0.7,1000,15,0.25,0.005555555555555549
7,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
8,rec,0.1,0.7,1000,15,0.25,0.00022222222222222218
8,partial,0.1,0.7,1000,15,0.25,0.002666666666666666
8,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
9,rec,0.1,0.7,1000,15,0.25,0.0031111111111111105
9,partial,0.1,0.7,1000,15,0.25,0.0033333333333333327
9,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
10,rec,0.1,0.7,1000,15,0.25,0.002444444444444444
10,partial,0.1,0.7,1000,15,0.25,0.004666666666666662
10,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
11,rec,0.1,0.7,1000,15,0.25,0.002222222222222222
11,partial,0.1,0.7,1000,15,0.25,0.003777777777777776
11,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
12,rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
12,partial,0.1,0.7,1000,15,0.25,0.006888888888888881
12,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
13,rec,0.1,0.7,1000,15,0.25,0.003777777777777776
13,partial,0.1,0.7,1000,15,0.25,0.004222222222222219
13,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
14,rec,0.1,0.7,1000,15,0.25,0.0031111111111111105
14,partial,0.1,0.7,1000,15,0.25,0.003555555555555555
14,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
15,rec,0.1,0.7,1000,15,0.25,0.002444444444444444
15,partial,0.1,0.7,1000,15,0.25,0.0028888888888888883
15,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
16,rec,0.1,0.7,1000,15,0.25,0.001111111111111111
16,partial,0.1,0.7,1000,15,0.25,0.003555555555555555
16,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
17,rec,0.1,0.7,1000,15,0.25,0.00444444444444444
17,partial,0.1,0.7,1000,15,0.25,0.003999999999999998
17,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
18,rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
18,partial,0.1,0.7,1000,15,0.25,0.002444444444444444
18,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
19,rec,0.1,0.7,1000,15,0.25,0.0028888888888888883
19,partial,0.1,0.7,1000,15,0.25,0.004222222222222221
19,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
20,rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
20,partial,0.1,0.7,1000,15,0.25,0.002222222222222222
20,no_rec,0.1,0.7,1000,15,0.25,0.001333333333333333
21,rec,0.1,0.7,1000,15,0.25,0.0019999999999999996
21,partial,0.1,0.7,1000,15,0.25,0.00444444444444444
21,no_rec,0.1,0.7,1000,15,0.25,0.002222222222222222
22,rec,0.1,0.7,1000,15,0.25,0.002444444444444444
22,partial,0.1,0.7,1000,15,0.25,0.004444444444444444
22,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
23,rec,0.1,0.7,1000,15,0.25,0.001111111111111111
23,partial,0.1,0.7,1000,15,0.25,0.00444444444444444
23,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
24,rec,0.1,0.7,1000,15,0.25,0.002666666666666666
24,partial,0.1,0.7,1000,15,0.25,0.005333333333333328
24,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
25,rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
25,partial,0.1,0.7,1000,15,0.25,0.005555555555555548
25,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
26,rec,0.1,0.7,1000,15,0.25,0.0033333333333333327
26,partial,0.1,0.7,1000,15,0.25,0.002666666666666666
26,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
27,rec,0.1,0.7,1000,15,0.25,0.0028888888888888883
27,partial,0.1,0.7,1000,15,0.25,0.005999999999999991
27,no_rec,0.1,0.7,1000,15,0.25,0.0015555555555555553
28,rec,0.1,0.7,1000,15,0.25,0.001333333333333333
28,partial,0.1,0.7,1000,15,0.25,0.004666666666666662
28,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
29,rec,0.1,0.7,1000,15,0.25,0.002666666666666666
29,partial,0.1,0.7,1000,15,0.25,0.004222222222222219
29,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
30,rec,0.1,0.7,1000,15,0.25,0.0033333333333333327
30,partial,0.1,0.7,1000,15,0.25,0.0031111111111111105
30,no_rec,0.1,0.7,1000,15,0.25,0.00022222222222222218
31,rec,0.1,0.7,1000,15,0.25,0.0019999999999999996
31,partial,0.1,0.7,1000,15,0.25,0.0039999999999999975
31,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
32,rec,0.1,0.7,1000,15,0.25,0.0028888888888888883
32,partial,0.1,0.7,1000,15,0.25,0.004222222222222221
32,no_rec,0.1,0.7,1000,15,0.25,0.001333333333333333
33,rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
33,partial,0.1,0.7,1000,15,0.25,0.00444444444444444
33,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
34,rec,0.1,0.7,1000,15,0.25,0.001333333333333333
34,partial,0.1,0.7,1000,15,0.25,0.003777777777777776
34,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
35,rec,0.1,0.7,1000,15,0.25,0.001333333333333333
35,partial,0.1,0.7,1000,15,0.25,0.0033333333333333327
35,no_rec,0.1,0.7,1000,15,0.25,0.001111111111111111
36,rec,0.1,0.7,1000,15,0.25,0.0019999999999999996
36,partial,0.1,0.7,1000,15,0.25,0.005777777777777774
36,no_rec,0.1,0.7,1000,15,0.25,0.001333333333333333
37,rec,0.1,0.7,1000,15,0.25,0.002222222222222222
37,partial,0.1,0.7,1000,15,0.25,0.005555555555555548
37,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
38,rec,0.1,0.7,1000,15,0.25,0.001333333333333333
38,partial,0.1,0.7,1000,15,0.25,0.007111111111111099
38,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
39,rec,0.1,0.7,1000,15,0.25,0.002666666666666666
39,partial,0.1,0.7,1000,15,0.25,0.005777777777777771
39,no_rec,0.1,0.7,1000,15,0.25,0.001333333333333333
40,rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
40,partial,0.1,0.7,1000,15,0.25,0.0028888888888888883
40,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
41,rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
41,partial,0.1,0.7,1000,15,0.25,0.0028888888888888883
41,no_rec,0.1,0.7,1000,15,0.25,0.0017777777777777774
42,rec,0.1,0.7,1000,15,0.25,0.0019999999999999996
42,partial,0.1,0.7,1000,15,0.25,0.0048888888888888845
42,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
43,rec,0.1,0.7,1000,15,0.25,0.0019999999999999996
43,partial,0.1,0.7,1000,15,0.25,0.003555555555555555
43,no_rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
44,rec,0.1,0.7,1000,15,0.25,0.0008888888888888887
44,partial,0.1,0.7,1000,15,0.25,0.004888888888888884
44,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
45,rec,0.1,0.7,1000,15,0.25,0.002222222222222222
45,partial,0.1,0.7,1000,15,0.25,0.0028888888888888883
45,no_rec,0.1,0.7,1000,15,0.25,0.0006666666666666665
46,rec,0.1,0.7,1000,15,0.25,0.0019999999999999996
46,partial,0.1,0.7,1000,15,0.25,0.0031111111111111105
46,no_rec,0.1,0.7,1000,15,0.25,0.0015555555555555553
47,rec,0.1,0.7,1000,15,0.25,0.0033333333333333327
47,partial,0.1,0.7,1000,15,0.25,0.0068888888888888776
47,no_rec,0.1,0.7,1000,15,0.25,0.00044444444444444436
48,rec,0.1,0.7,1000,15,0.25,0.002444444444444444
48,partial,0.1,0.7,1000,15,0.25,0.0028888888888888883
48,no_rec,0.1,0.7,1000,15,0.25,0.00022222222222222218
49,rec,0.1,0.7,1000,15,0.25,0.0039999999999999975
49,partial,0.1,0.7,1000,15,0.25,0.008222222222222207
49,no_rec,0.1,0.7,1000,15,0.25,0.0015555555555555553
0,rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
0,partial,0.1,0.7,1000,15,1.0,0.019111111111111058
0,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
1,rec,0.1,0.7,1000,15,1.0,0.0019999999999999996
1,partial,0.1,0.7,1000,15,1.0,0.01822222222222219
1,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
2,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
2,partial,0.1,0.7,1000,15,1.0,0.03066666666666659
2,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
3,rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
3,partial,0.1,0.7,1000,15,1.0,0.012666666666666639
3,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
4,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
4,partial,0.1,0.7,1000,15,1.0,0.015777777777777738
4,no_rec,0.1,0.7,1000,15,1.0,0.001333333333333333
5,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
5,partial,0.1,0.7,1000,15,1.0,0.02222222222222216
5,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
6,rec,0.1,0.7,1000,15,1.0,0.0028888888888888883
6,partial,0.1,0.7,1000,15,1.0,0.014888888888888856
6,no_rec,0.1,0.7,1000,15,1.0,0.0017777777777777774
7,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
7,partial,0.1,0.7,1000,15,1.0,0.021111111111111063
7,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
8,rec,0.1,0.7,1000,15,1.0,0.0015555555555555553
8,partial,0.1,0.7,1000,15,1.0,0.011333333333333308
8,no_rec,0.1,0.7,1000,15,1.0,0.0015555555555555553
9,rec,0.1,0.7,1000,15,1.0,0.002444444444444444
9,partial,0.1,0.7,1000,15,1.0,0.012888888888888854
9,no_rec,0.1,0.7,1000,15,1.0,0.00044444444444444436
10,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
10,partial,0.1,0.7,1000,15,1.0,0.013111111111111086
10,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
11,rec,0.1,0.7,1000,15,1.0,0.0019999999999999996
11,partial,0.1,0.7,1000,15,1.0,0.01911111111111107
11,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
12,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
12,partial,0.1,0.7,1000,15,1.0,0.02222222222222216
12,no_rec,0.1,0.7,1000,15,1.0,0.0019999999999999996
13,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
13,partial,0.1,0.7,1000,15,1.0,0.01933333333333329
13,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
14,rec,0.1,0.7,1000,15,1.0,0.003555555555555555
14,partial,0.1,0.7,1000,15,1.0,0.015777777777777738
14,no_rec,0.1,0.7,1000,15,1.0,0.0017777777777777774
15,rec,0.1,0.7,1000,15,1.0,0.001333333333333333
15,partial,0.1,0.7,1000,15,1.0,0.02444444444444438
15,no_rec,0.1,0.7,1000,15,1.0,0.001333333333333333
16,rec,0.1,0.7,1000,15,1.0,0.002222222222222222
16,partial,0.1,0.7,1000,15,1.0,0.01599999999999996
16,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
17,rec,0.1,0.7,1000,15,1.0,0.0033333333333333327
17,partial,0.1,0.7,1000,15,1.0,0.01999999999999995
17,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
18,rec,0.1,0.7,1000,15,1.0,0.001333333333333333
18,partial,0.1,0.7,1000,15,1.0,0.012555555555555526
18,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
19,rec,0.1,0.7,1000,15,1.0,0.0017777777777777774
19,partial,0.1,0.7,1000,15,1.0,0.022666666666666602
19,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
20,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
20,partial,0.1,0.7,1000,15,1.0,0.012888888888888861
20,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
21,rec,0.1,0.7,1000,15,1.0,0.0028888888888888883
21,partial,0.1,0.7,1000,15,1.0,0.026444444444444368
21,no_rec,0.1,0.7,1000,15,1.0,0.0015555555555555553
22,rec,0.1,0.7,1000,15,1.0,0.002222222222222222
22,partial,0.1,0.7,1000,15,1.0,0.017999999999999954
22,no_rec,0.1,0.7,1000,15,1.0,0.001333333333333333
23,rec,0.1,0.7,1000,15,1.0,0.0017777777777777774
23,partial,0.1,0.7,1000,15,1.0,0.012222222222222193
23,no_rec,0.1,0.7,1000,15,1.0,0.00044444444444444436
24,rec,0.1,0.7,1000,15,1.0,0.002444444444444444
24,partial,0.1,0.7,1000,15,1.0,0.03133333333333325
24,no_rec,0.1,0.7,1000,15,1.0,0.00022222222222222218
25,rec,0.1,0.7,1000,15,1.0,0.0031111111111111105
25,partial,0.1,0.7,1000,15,1.0,0.013999999999999966
25,no_rec,0.1,0.7,1000,15,1.0,0.0017777777777777774
26,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
26,partial,0.1,0.7,1000,15,1.0,0.013111111111111082
26,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
27,rec,0.1,0.7,1000,15,1.0,0.0031111111111111105
27,partial,0.1,0.7,1000,15,1.0,0.02088888888888883
27,no_rec,0.1,0.7,1000,15,1.0,0.0017777777777777774
28,rec,0.1,0.7,1000,15,1.0,0.002222222222222222
28,partial,0.1,0.7,1000,15,1.0,0.012222222222222199
28,no_rec,0.1,0.7,1000,15,1.0,0.00044444444444444436
29,rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
29,partial,0.1,0.7,1000,15,1.0,0.011999999999999972
29,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
30,rec,0.1,0.7,1000,15,1.0,0.0028888888888888883
30,partial,0.1,0.7,1000,15,1.0,0.010888888888888868
30,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
31,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
31,partial,0.1,0.7,1000,15,1.0,0.015111111111111072
31,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
32,rec,0.1,0.7,1000,15,1.0,0.002666666666666666
32,partial,0.1,0.7,1000,15,1.0,0.012666666666666637
32,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
33,rec,0.1,0.7,1000,15,1.0,0.0019999999999999996
33,partial,0.1,0.7,1000,15,1.0,0.012222222222222193
33,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
34,rec,0.1,0.7,1000,15,1.0,0.002222222222222222
34,partial,0.1,0.7,1000,15,1.0,0.02666666666666659
34,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
35,rec,0.1,0.7,1000,15,1.0,0.0015555555555555553
35,partial,0.1,0.7,1000,15,1.0,0.0122222222222222
35,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
36,rec,0.1,0.7,1000,15,1.0,0.002444444444444444
36,partial,0.1,0.7,1000,15,1.0,0.019777777777777734
36,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
37,rec,0.1,0.7,1000,15,1.0,0.0015555555555555553
37,partial,0.1,0.7,1000,15,1.0,0.016888888888888846
37,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
38,rec,0.1,0.7,1000,15,1.0,0.003555555555555555
38,partial,0.1,0.7,1000,15,1.0,0.023333333333333272
38,no_rec,0.1,0.7,1000,15,1.0,0.0008888888888888887
39,rec,0.1,0.7,1000,15,1.0,0.002222222222222222
39,partial,0.1,0.7,1000,15,1.0,0.022666666666666602
39,no_rec,0.1,0.7,1000,15,1.0,0.001333333333333333
40,rec,0.1,0.7,1000,15,1.0,0.0033333333333333327
40,partial,0.1,0.7,1000,15,1.0,0.010888888888888868
40,no_rec,0.1,0.7,1000,15,1.0,0.0006666666666666665
41,rec,0.1,0.7,1000,15,1.0,0.0015555555555555553
41,partial,0.1,0.7,1000,15,1.0,0.015333333333333294
41,no_rec,0.1,0.7,1000,15,1.0,0.001333333333333333
42,rec,0.1,0.7,1000,15,1.0,0.001111111111111111
42,partial,0.1,0.7,1000,15,1.0,0.017999999999999957
42,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
43,rec,0.1,0.7,1000,15,1.0,0.002222222222222222
43,partial,0.1,0.7,1000,15,1.0,0.013555555555555522
43,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
44,rec,0.1,0.7,1000,15,1.0,0.0031111111111111105
44,partial,0.1,0.7,1000,15,1.0,0.014888888888888854
44,no_rec,0.1,0.7,1000,15,1.0,0.001111111111111111
