pop_idx,regime,rho,beta,N,T,sigma,jaccard
16,no_rec,0.5,0.1,1000,25,4.0,0.0015020408163265318
17,rec,0.5,0.1,1000,25,4.0,0.1568000000000015
17,partial,0.5,0.1,1000,25,4.0,0.002873469387755104
17,no_rec,0.5,0.1,1000,25,4.0,0.001959183673469389
18,rec,0.5,0.1,1000,25,4.0,0.16169795918367416
18,partial,0.5,0.1,1000,25,4.0,0.26093061224489883
18,no_rec,0.5,0.1,1000,25,4.0,0.0014040816326530625
19,rec,0.5,0.1,1000,25,4.0,0.16045714285714405
19,partial,0.5,0.1,1000,25,4.0,0.25263673469387776
19,no_rec,0.5,0.1,1000,25,4.0,0.0016979591836734705
20,rec,0.5,0.1,1000,25,4.0,0.16901224489796013
20,partial,0.5,0.1,1000,25,4.0,0.2313469387755106
20,no_rec,0.5,0.1,1000,25,4.0,0.0016000000000000012
21,rec,0.5,0.1,1000,25,4.0,0.18586122448979692
21,partial,0.5,0.1,1000,25,4.0,0.2956408163265327
21,no_rec,0.5,0.1,1000,25,4.0,0.002285714285714287
22,rec,0.5,0.1,1000,25,4.0,0.11833469387755215
22,partial,0.5,0.1,1000,25,4.0,0.0028408163265306145
22,no_rec,0.5,0.1,1000,25,4.0,0.001632653061224491
23,rec,0.5,0.1,1000,25,4.0,0.15167346938775575
23,partial,0.5,0.1,1000,25,4.0,0.25394285714285836
23,no_rec,0.5,0.1,1000,25,4.0,0.001404081632653062
24,rec,0.5,0.1,1000,25,4.0,0.1682938775510218
24,partial,0.5,0.1,1000,25,4.0,0.0032653061224489823
24,no_rec,0.5,0.1,1000,25,4.0,0.001632653061224491
25,rec,0.5,0.1,1000,25,4.0,0.15288163265306232
25,partial,0.5,0.1,1000,25,4.0,0.21642448979591866
25,no_rec,0.5,0.1,1000,25,4.0,0.0013387755102040827
26,rec,0.5,0.1,1000,25,4.0,0.16708571428571556
26,partial,0.5,0.1,1000,25,4.0,0.3159183673469394
26,no_rec,0.5,0.1,1000,25,4.0,0.0008816326530612249
27,rec,0.5,0.1,1000,25,4.0,0.17782857142857275
27,partial,0.5,0.1,1000,25,4.0,0.27575510204081904
27,no_rec,0.5,0.1,1000,25,4.0,0.0007510204081632656
28,rec,0.5,0.1,1000,25,4.0,0.17168979591836836
28,partial,0.5,0.1,1000,25,4.0,0.2373224489795928
28,no_rec,0.5,0.1,1000,25,4.0,0.001926530612244899
29,rec,0.5,0.1,1000,25,4.0,0.13312653061224625
29,partial,0.5,0.1,1000,25,4.0,0.25518367346938803
29,no_rec,0.5,0.1,1000,25,4.0,0.0010122448979591845
30,rec,0.5,0.1,1000,25,4.0,0.17116734693877633
30,partial,0.5,0.1,1000,25,4.0,0.273469387755103
30,no_rec,0.5,0.1,1000,25,4.0,0.0012734693877551027
31,rec,0.5,0.1,1000,25,4.0,0.14501224489796033
31,partial,0.5,0.1,1000,25,4.0,0.003820408163265303
31,no_rec,0.5,0.1,1000,25,4.0,0.001436734693877552
32,rec,0.5,0.1,1000,25,4.0,0.18246530612244993
32,partial,0.5,0.1,1000,25,4.0,0.23451428571428606
32,no_rec,0.5,0.1,1000,25,4.0,0.0010448979591836743
33,rec,0.5,0.1,1000,25,4.0,0.15304489795918494
33,partial,0.5,0.1,1000,25,4.0,0.003559183673469387
33,no_rec,0.5,0.1,1000,25,4.0,0.0011755102040816336
34,rec,0.5,0.1,1000,25,4.0,0.15895510204081748
34,partial,0.5,0.1,1000,25,4.0,0.2944653061224505
34,no_rec,0.5,0.1,1000,25,4.0,0.001959183673469389
35,rec,0.5,0.1,1000,25,4.0,0.17080816326530748
35,partial,0.5,0.1,1000,25,4.0,0.20434285714285758
35,no_rec,0.5,0.1,1000,25,4.0,0.0015673469387755112
36,rec,0.5,0.1,1000,25,4.0,0.20649795918367367
36,partial,0.5,0.1,1000,25,4.0,0.24081632653061205
36,no_rec,0.5,0.1,1000,25,4.0,0.0009142857142857147
37,rec,0.5,0.1,1000,25,4.0,0.0992979591836745
37,partial,0.5,0.1,1000,25,4.0,0.19088979591836835
37,no_rec,0.5,0.1,1000,25,4.0,0.0009795918367346945
38,rec,0.5,0.1,1000,25,4.0,0.15761632653061364
38,partial,0.5,0.1,1000,25,4.0,0.0035265306122448967
38,no_rec,0.5,0.1,1000,25,4.0,0.0008489795918367353
39,rec,0.5,0.1,1000,25,4.0,0.1410285714285732
39,partial,0.5,0.1,1000,25,4.0,0.224326530612245
39,no_rec,0.5,0.1,1000,25,4.0,0.0014693877551020416
40,rec,0.5,0.1,1000,25,4.0,0.23702857142857112
40,partial,0.5,0.1,1000,25,4.0,0.3311346938775547
40,no_rec,0.5,0.1,1000,25,4.0,0.0014693877551020418
41,rec,0.5,0.1,1000,25,4.0,0.08156734693877624
41,partial,0.5,0.1,1000,25,4.0,0.0017306122448979607
41,no_rec,0.5,0.1,1000,25,4.0,0.001697959183673471
42,rec,0.5,0.1,1000,25,4.0,0.15340408163265468
42,partial,0.5,0.1,1000,25,4.0,0.2954122448979604
42,no_rec,0.5,0.1,1000,25,4.0,0.0012081632653061234
43,rec,0.5,0.1,1000,25,4.0,0.12875102040816414
43,partial,0.5,0.1,1000,25,4.0,0.1963428571428565
43,no_rec,0.5,0.1,1000,25,4.0,0.0015673469387755112
44,rec,0.5,0.1,1000,25,4.0,0.1344979591836747
44,partial,0.5,0.1,1000,25,4.0,0.27689795918367505
44,no_rec,0.5,0.1,1000,25,4.0,0.0012081632653061234
45,rec,0.5,0.1,1000,25,4.0,0.1599020408163278
45,partial,0.5,0.1,1000,25,4.0,0.002057142857142859
45,no_rec,0.5,0.1,1000,25,4.0,0.0013714285714285723
46,rec,0.5,0.1,1000,25,4.0,0.09694693877551123
46,partial,0.5,0.1,1000,25,4.0,0.21658775510204178
46,no_rec,0.5,0.1,1000,25,4.0,0.0011755102040816336
47,rec,0.5,0.1,1000,25,4.0,0.17221224489796075
47,partial,0.5,0.1,1000,25,4.0,0.22256326530612314
47,no_rec,0.5,0.1,1000,25,4.0,0.0017306122448979603
48,rec,0.5,0.1,1000,25,4.0,0.12163265306122537
48,partial,0.5,0.1,1000,25,4.0,0.2143020408163255
48,no_rec,0.5,0.1,1000,25,4.0,0.0011428571428571436
49,rec,0.5,0.1,1000,25,4.0,0.12228571428571529
49,partial,0.5,0.1,1000,25,4.0,0.0034612244897959184
49,no_rec,0.5,0.1,1000,25,4.0,0.001208163265306123
0,rec,0.7,0.1,1000,25,4.0,0.16235102040816468
0,partial,0.7,0.1,1000,25,4.0,0.0025795918367346963
0,no_rec,0.7,0.1,1000,25,4.0,0.0013061224489795925
1,rec,0.7,0.1,1000,25,4.0,0.11565714285714393
1,partial,0.7,0.1,1000,25,4.0,0.003624489795918367
1,no_rec,0.7,0.1,1000,25,4.0,0.0018938775510204092
2,rec,0.7,0.1,1000,25,4.0,0.1657142857142869
2,partial,0.7,0.1,1000,25,4.0,0.17577142857143038
2,no_rec,0.7,0.1,1000,25,4.0,0.002089795918367348
3,rec,0.7,0.1,1000,25,4.0,0.1264326530612261
3,partial,0.7,0.1,1000,25,4.0,0.13968979591836855
3,no_rec,0.7,0.1,1000,25,4.0,0.001404081632653062
4,rec,0.7,0.1,1000,25,4.0,0.10661224489795985
4,partial,0.7,0.1,1000,25,4.0,0.14256326530612323
4,no_rec,0.7,0.1,1000,25,4.0,0.0018285714285714298
5,rec,0.7,0.1,1000,25,4.0,0.13906938775510314
5,partial,0.7,0.1,1000,25,4.0,0.18292244897959256
5,no_rec,0.7,0.1,1000,25,4.0,0.0015020408163265314
6,rec,0.7,0.1,1000,25,4.0,0.10942040816326623
6,partial,0.7,0.1,1000,25,4.0,0.15559183673469476
6,no_rec,0.7,0.1,1000,25,4.0,0.002220408163265307
7,rec,0.7,0.1,1000,25,4.0,0.18778775510204224
7,partial,0.7,0.1,1000,25,4.0,0.17995102040816416
7,no_rec,0.7,0.1,1000,25,4.0,0.0013061224489795927
8,rec,0.7,0.1,1000,25,4.0,0.15941224489796066
8,partial,0.7,0.1,1000,25,4.0,0.0034938775510204093
8,no_rec,0.7,0.1,1000,25,4.0,0.0006204081632653067
9,rec,0.7,0.1,1000,25,4.0,0.21619591836734622
9,partial,0.7,0.1,1000,25,4.0,0.27284897959183624
9,no_rec,0.7,0.1,1000,25,4.0,0.001567346938775511
10,rec,0.7,0.1,1000,25,4.0,0.16222040816326644
10,partial,0.7,0.1,1000,25,4.0,0.1638857142857157
10,no_rec,0.7,0.1,1000,25,4.0,0.0033632653061224497
11,rec,0.7,0.1,1000,25,4.0,0.10426122448979692
11,partial,0.7,0.1,1000,25,4.0,0.002938775510204084
11,no_rec,0.7,0.1,1000,25,4.0,0.0013061224489795927
12,rec,0.7,0.1,1000,25,4.0,0.12297142857143023
12,partial,0.7,0.1,1000,25,4.0,0.17642448979591943
12,no_rec,0.7,0.1,1000,25,4.0,0.002253061224489797
13,rec,0.7,0.1,1000,25,4.0,0.19408979591836822
13,partial,0.7,0.1,1000,25,4.0,0.20548571428571458
13,no_rec,0.7,0.1,1000,25,4.0,0.0012408163265306127
14,rec,0.7,0.1,1000,25,4.0,0.164897959183674
14,partial,0.7,0.1,1000,25,4.0,0.17861224489795924
14,no_rec,0.7,0.1,1000,25,4.0,0.0015673469387755114
15,rec,0.7,0.1,1000,25,4.0,0.14279183673469512
15,partial,0.7,0.1,1000,25,4.0,0.21972244897959176
15,no_rec,0.7,0.1,1000,25,4.0,0.0026517006802721102
16,rec,0.7,0.1,1000,25,4.0,0.15200000000000144
16,partial,0.7,0.1,1000,25,4.0,0.003134693877551023
16,no_rec,0.7,0.1,1000,25,4.0,0.0015346938775510214
17,rec,0.7,0.1,1000,25,4.0,0.10857142857142967
17,partial,0.7,0.1,1000,25,4.0,0.18406530612245106
17,no_rec,0.7,0.1,1000,25,4.0,0.0022857142857142863
18,rec,0.7,0.1,1000,25,4.0,0.1636244897959191
18,partial,0.7,0.1,1000,25,4.0,0.19702857142857247
18,no_rec,0.7,0.1,1000,25,4.0,0.0018938775510204094
19,rec,0.7,0.1,1000,25,4.0,0.20930612244897975
19,partial,0.7,0.1,1000,25,4.0,0.19751836734694028
19,no_rec,0.7,0.1,1000,25,4.0,0.0020244897959183685
20,rec,0.7,0.1,1000,25,4.0,0.13485714285714429
20,partial,0.7,0.1,1000,25,4.0,0.0026122448979591854
20,no_rec,0.7,0.1,1000,25,4.0,0.001469387755102042
21,rec,0.7,0.1,1000,25,4.0,0.21642448979591833
21,partial,0.7,0.1,1000,25,4.0,0.2403918367346949
21,no_rec,0.7,0.1,1000,25,4.0,0.0025795918367346946
22,rec,0.7,0.1,1000,25,4.0,0.07813877551020469
22,partial,0.7,0.1,1000,25,4.0,0.1337795918367362
22,no_rec,0.7,0.1,1000,25,4.0,0.0021877551020408176
23,rec,0.7,0.1,1000,25,4.0,0.1078857142857151
23,partial,0.7,0.1,1000,25,4.0,0.16724897959183713
23,no_rec,0.7,0.1,1000,25,4.0,0.0022530612244897976
24,rec,0.7,0.1,1000,25,4.0,0.12395102040816453
24,partial,0.7,0.1,1000,25,4.0,0.003559183673469387
24,no_rec,0.7,0.1,1000,25,4.0,0.0012408163265306127
25,rec,0.7,0.1,1000,25,4.0,0.1405714285714301
25,partial,0.7,0.1,1000,25,4.0,0.17260408163265345
25,no_rec,0.7,0.1,1000,25,4.0,0.001926530612244899
26,rec,0.7,0.1,1000,25,4.0,0.13126530612245033
26,partial,0.7,0.1,1000,25,4.0,0.18582857142857367
26,no_rec,0.7,0.1,1000,25,4.0,0.0017632653061224505
27,rec,0.7,0.1,1000,25,4.0,0.12558367346938853
27,partial,0.7,0.1,1000,25,4.0,0.18723265306122502
27,no_rec,0.7,0.1,1000,25,4.0,0.0012081632653061232
28,rec,0.7,0.1,1000,25,4.0,0.11010612244898033
28,partial,0.7,0.1,1000,25,4.0,0.002546938775510206
28,no_rec,0.7,0.1,1000,25,4.0,0.002187755102040818
29,rec,0.7,0.1,1000,25,4.0,0.12323265306122567
29,partial,0.7,0.1,1000,25,4.0,0.2080979591836747
29,no_rec,0.7,0.1,1000,25,4.0,0.0016979591836734705
30,rec,0.7,0.1,1000,25,4.0,0.14435918367347056
30,partial,0.7,0.1,1000,25,4.0,0.20094693877551076
30,no_rec,0.7,0.1,1000,25,4.0,0.002122448979591838
31,rec,0.7,0.1,1000,25,4.0,0.13443265306122604
31,partial,0.7,0.1,1000,25,4.0,0.1991510204081644
31,no_rec,0.7,0.1,1000,25,4.0,0.0015020408163265316
32,rec,0.7,0.1,1000,25,4.0,0.18889795918367358
32,partial,0.7,0.1,1000,25,4.0,0.003102040816326533
32,no_rec,0.7,0.1,1000,25,4.0,0.0013387755102040823
33,rec,0.7,0.1,1000,25,4.0,0.20437551020408212
33,partial,0.7,0.1,1000,25,4.0,0.17844897959183728
33,no_rec,0.7,0.1,1000,25,4.0,0.0010122448979591843
34,rec,0.7,0.1,1000,25,4.0,0.16688979591836825
34,partial,0.7,0.1,1000,25,4.0,0.1726693877551031
34,no_rec,0.7,0.1,1000,25,4.0,0.0014040816326530623
35,rec,0.7,0.1,1000,25,4.0,0.09662040816326621
35,partial,0.7,0.1,1000,25,4.0,0.13407346938775636
35,no_rec,0.7,0.1,1000,25,4.0,0.0016653061224489803
36,rec,0.7,0.1,1000,25,4.0,0.1621877551020418
36,partial,0.7,0.1,1000,25,4.0,0.0043102040816326475
36,no_rec,0.7,0.1,1000,25,4.0,0.001632653061224491
37,rec,0.7,0.1,1000,25,4.0,0.18070204081632718
37,partial,0.7,0.1,1000,25,4.0,0.1890938775510208
37,no_rec,0.7,0.1,1000,25,4.0,0.0015673469387755114
38,rec,0.7,0.1,1000,25,4.0,0.12097959183673587
38,partial,0.7,0.1,1000,25,4.0,0.16620408163265393
38,no_rec,0.7,0.1,1000,25,4.0,0.0014693877551020418
39,rec,0.7,0.1,1000,25,4.0,0.12747755102040936
39,partial,0.7,0.1,1000,25,4.0,0.16783673469387872
39,no_rec,0.7,0.1,1000,25,4.0,0.0014367346938775516
40,rec,0.7,0.1,1000,25,4.0,0.16058775510204154
40,partial,0.7,0.1,1000,25,4.0,0.0032979591836734714
40,no_rec,0.7,0.1,1000,25,4.0,0.001404081632653062
41,rec,0.7,0.1,1000,25,4.0,0.1212081632653076
41,partial,0.7,0.1,1000,25,4.0,0.17031836734694017
41,no_rec,0.7,0.1,1000,25,4.0,0.0014693877551020418
42,rec,0.7,0.1,1000,25,4.0,0.15657142857143
42,partial,0.7,0.1,1000,25,4.0,0.15333877551020558
42,no_rec,0.7,0.1,1000,25,4.0,0.0013061224489795927
43,rec,0.7,0.1,1000,25,4.0,0.12107755102040921
43,partial,0.7,0.1,1000,25,4.0,0.002220408163265308
43,no_rec,0.7,0.1,1000,25,4.0,0.002089795918367348
44,rec,0.7,0.1,1000,25,4.0,0.13737142857142992
44,partial,0.7,0.1,1000,25,4.0,0.16891428571428688
44,no_rec,0.7,0.1,1000,25,4.0,0.0017632653061224503
45,rec,0.7,0.1,1000,25,4.0,0.17090612244898065
45,partial,0.7,0.1,1000,25,4.0,0.24218775510204074
45,no_rec,0.7,0.1,1000,25,4.0,0.0016000000000000012
46,rec,0.7,0.1,1000,25,4.0,0.1184326530612256
46,partial,0.7,0.1,1000,25,4.0,0.17146122448979628
46,no_rec,0.7,0.1,1000,25,4.0,0.0013714285714285725
47,rec,0.7,0.1,1000,25,4.0,0.13991836734693983
47,partial,0.7,0.1,1000,25,4.0,0.19631020408163402
47,no_rec,0.7,0.1,1000,25,4.0,0.0015346938775510214
48,rec,0.7,0.1,1000,25,4.0,0.1819428571428581
48,partial,0.7,0.1,1000,25,4.0,0.0037877551020408097
48,no_rec,0.7,0.1,1000,25,4.0,0.001632653061224491
49,rec,0.7,0.1,1000,25,4.0,0.10788571428571528
49,partial,0.7,0.1,1000,25,4.0,0.17694693877551065
49,no_rec,0.7,0.1,1000,25,4.0,0.0013061224489795927
0,rec,0.5,0.7,1000,25,0.25,0.0012408163265306134
0,partial,0.5,0.7,1000,25,0.25,0.14915918367347059
0,no_rec,0.5,0.7,1000,25,0.25,0.0008489795918367355
1,rec,0.5,0.7,1000,25,0.25,0.001338775510204083
1,partial,0.5,0.7,1000,25,0.25,0.0011755102040816336
1,no_rec,0.5,0.7,1000,25,0.25,0.001077551020408164
2,rec,0.5,0.7,1000,25,0.25,0.0017632653061224505
2,partial,0.5,0.7,1000,25,0.25,0.0008163265306122456
2,no_rec,0.5,0.7,1000,25,0.25,0.0009795918367346945
3,rec,0.5,0.7,1000,25,0.25,0.0017632653061224505
3,partial,0.5,0.7,1000,25,0.25,0.1638204081632661
3,no_rec,0.5,0.7,1000,25,0.25,0.0008489795918367355
4,rec,0.5,0.7,1000,25,0.25,0.002057142857142859
4,partial,0.5,0.7,1000,25,0.25,0.1481469387755117
4,no_rec,0.5,0.7,1000,25,0.25,0.0013061224489795927
5,rec,0.5,0.7,1000,25,0.25,0.0019591836734693894
5,partial,0.5,0.7,1000,25,0.25,0.11124897959183772
5,no_rec,0.5,0.7,1000,25,0.25,0.0011102040816326538
6,rec,0.5,0.7,1000,25,0.25,0.0016653061224489812
6,partial,0.5,0.7,1000,25,0.25,0.1410285714285721
6,no_rec,0.5,0.7,1000,25,0.25,0.0008163265306122455
7,rec,0.5,0.7,1000,25,0.25,0.0021224489795918385
7,partial,0.5,0.7,1000,25,0.25,0.22233469387755012
7,no_rec,0.5,0.7,1000,25,0.25,0.0007183673469387761
8,rec,0.5,0.7,1000,25,0.25,0.002253061224489798
8,partial,0.5,0.7,1000,25,0.25,0.18240000000000142
8,no_rec,0.5,0.7,1000,25,0.25,0.0008163265306122456
9,rec,0.5,0.7,1000,25,0.25,0.002220408163265308
9,partial,0.5,0.7,1000,25,0.25,0.0011428571428571436
9,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612252
10,rec,0.5,0.7,1000,25,0.25,0.0019265306122448996
10,partial,0.5,0.7,1000,25,0.25,0.12146938775510321
10,no_rec,0.5,0.7,1000,25,0.25,0.0008489795918367355
11,rec,0.5,0.7,1000,25,0.25,0.0017306122448979607
11,partial,0.5,0.7,1000,25,0.25,0.0009142857142857149
11,no_rec,0.5,0.7,1000,25,0.25,0.0009469387755102049
12,rec,0.5,0.7,1000,25,0.25,0.0015673469387755116
12,partial,0.5,0.7,1000,25,0.25,0.1626122448979603
12,no_rec,0.5,0.7,1000,25,0.25,0.000555102040816327
13,rec,0.5,0.7,1000,25,0.25,0.0017306122448979607
13,partial,0.5,0.7,1000,25,0.25,0.12956734693877697
13,no_rec,0.5,0.7,1000,25,0.25,0.0011428571428571436
14,rec,0.5,0.7,1000,25,0.25,0.0018938775510204098
14,partial,0.5,0.7,1000,25,0.25,0.17368163265306238
14,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612251
15,rec,0.5,0.7,1000,25,0.25,0.0017959183673469403
15,partial,0.5,0.7,1000,25,0.25,0.17338775510204205
15,no_rec,0.5,0.7,1000,25,0.25,0.0010122448979591845
16,rec,0.5,0.7,1000,25,0.25,0.002220408163265308
16,partial,0.5,0.7,1000,25,0.25,0.07013877551020478
16,no_rec,0.5,0.7,1000,25,0.25,0.0010122448979591845
17,rec,0.5,0.7,1000,25,0.25,0.002057142857142859
17,partial,0.5,0.7,1000,25,0.25,0.1746612244897971
17,no_rec,0.5,0.7,1000,25,0.25,0.0010448979591836745
18,rec,0.5,0.7,1000,25,0.25,0.0018938775510204098
18,partial,0.5,0.7,1000,25,0.25,0.16326530612244983
18,no_rec,0.5,0.7,1000,25,0.25,0.0009482993197278918
19,rec,0.5,0.7,1000,25,0.25,0.0017632653061224505
19,partial,0.5,0.7,1000,25,0.25,0.16835918367347047
19,no_rec,0.5,0.7,1000,25,0.25,0.0008489795918367355
20,rec,0.5,0.7,1000,25,0.25,0.0021224489795918385
20,partial,0.5,0.7,1000,25,0.25,0.0010448979591836745
20,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612252
21,rec,0.5,0.7,1000,25,0.25,0.002220408163265308
21,partial,0.5,0.7,1000,25,0.25,0.0013714285714285727
21,no_rec,0.5,0.7,1000,25,0.25,0.0009469387755102047
22,rec,0.5,0.7,1000,25,0.25,0.00186122448979592
22,partial,0.5,0.7,1000,25,0.25,0.12195918367347043
22,no_rec,0.5,0.7,1000,25,0.25,0.0013714285714285725
23,rec,0.5,0.7,1000,25,0.25,0.002351020408163267
23,partial,0.5,0.7,1000,25,0.25,0.16538775510204198
23,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612252
24,rec,0.5,0.7,1000,25,0.25,0.0019265306122448996
24,partial,0.5,0.7,1000,25,0.25,0.17371428571428685
24,no_rec,0.5,0.7,1000,25,0.25,0.0009469387755102049
25,rec,0.5,0.7,1000,25,0.25,0.002024489795918369
25,partial,0.5,0.7,1000,25,0.25,0.1498122448979602
25,no_rec,0.5,0.7,1000,25,0.25,0.0012081632653061234
26,rec,0.5,0.7,1000,25,0.25,0.0012081632653061236
26,partial,0.5,0.7,1000,25,0.25,0.19941224489795997
26,no_rec,0.5,0.7,1000,25,0.25,0.0009469387755102047
27,rec,0.5,0.7,1000,25,0.25,0.001469387755102042
27,partial,0.5,0.7,1000,25,0.25,0.19578775510204155
27,no_rec,0.5,0.7,1000,25,0.25,0.0008163265306122456
28,rec,0.5,0.7,1000,25,0.25,0.0017632653061224505
28,partial,0.5,0.7,1000,25,0.25,0.0012081632653061236
28,no_rec,0.5,0.7,1000,25,0.25,0.0008489795918367355
29,rec,0.5,0.7,1000,25,0.25,0.0019591836734693894
29,partial,0.5,0.7,1000,25,0.25,0.001110204081632654
29,no_rec,0.5,0.7,1000,25,0.25,0.001273469387755103
30,rec,0.5,0.7,1000,25,0.25,0.0019918367346938794
30,partial,0.5,0.7,1000,25,0.25,0.19066122448979717
30,no_rec,0.5,0.7,1000,25,0.25,0.0008163265306122455
31,rec,0.5,0.7,1000,25,0.25,0.001469387755102042
31,partial,0.5,0.7,1000,25,0.25,0.14034285714285835
31,no_rec,0.5,0.7,1000,25,0.25,0.0009142857142857149
32,rec,0.5,0.7,1000,25,0.25,0.002351020408163267
32,partial,0.5,0.7,1000,25,0.25,0.0009795918367346947
32,no_rec,0.5,0.7,1000,25,0.25,0.0007836734693877558
33,rec,0.5,0.7,1000,25,0.25,0.0019591836734693894
33,partial,0.5,0.7,1000,25,0.25,0.0010122448979591845
33,no_rec,0.5,0.7,1000,25,0.25,0.0006857142857142864
34,rec,0.5,0.7,1000,25,0.25,0.002024489795918369
34,partial,0.5,0.7,1000,25,0.25,0.16904489795918487
34,no_rec,0.5,0.7,1000,25,0.25,0.0010122448979591845
35,rec,0.5,0.7,1000,25,0.25,0.0019265306122448996
35,partial,0.5,0.7,1000,25,0.25,0.1648326530612259
35,no_rec,0.5,0.7,1000,25,0.25,0.0009469387755102047
36,rec,0.5,0.7,1000,25,0.25,0.0019265306122448996
36,partial,0.5,0.7,1000,25,0.25,0.19167346938775592
36,no_rec,0.5,0.7,1000,25,0.25,0.0007836734693877558
37,rec,0.5,0.7,1000,25,0.25,0.002253061224489798
37,partial,0.5,0.7,1000,25,0.25,0.10622040816326628
37,no_rec,0.5,0.7,1000,25,0.25,0.0012408163265306134
38,rec,0.5,0.7,1000,25,0.25,0.002057142857142859
38,partial,0.5,0.7,1000,25,0.25,0.14638367346938919
38,no_rec,0.5,0.7,1000,25,0.25,0.0010448979591836745
39,rec,0.5,0.7,1000,25,0.25,0.0019591836734693894
39,partial,0.5,0.7,1000,25,0.25,0.1534693877551032
39,no_rec,0.5,0.7,1000,25,0.25,0.0009795918367346945
40,rec,0.5,0.7,1000,25,0.25,0.0021224489795918385
40,partial,0.5,0.7,1000,25,0.25,0.2557387755102039
40,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612252
41,rec,0.5,0.7,1000,25,0.25,0.0015346938775510218
41,partial,0.5,0.7,1000,25,0.25,0.0012408163265306134
41,no_rec,0.5,0.7,1000,25,0.25,0.0012408163265306131
42,rec,0.5,0.7,1000,25,0.25,0.0011428571428571438
42,partial,0.5,0.7,1000,25,0.25,0.15771428571428686
42,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612252
43,rec,0.5,0.7,1000,25,0.25,0.0018938775510204098
43,partial,0.5,0.7,1000,25,0.25,0.0012734693877551031
43,no_rec,0.5,0.7,1000,25,0.25,0.0008489795918367353
44,rec,0.5,0.7,1000,25,0.25,0.0019265306122448996
44,partial,0.5,0.7,1000,25,0.25,0.16081632653061312
44,no_rec,0.5,0.7,1000,25,0.25,0.0008163265306122456
45,rec,0.5,0.7,1000,25,0.25,0.0019591836734693894
45,partial,0.5,0.7,1000,25,0.25,0.1698938775510213
45,no_rec,0.5,0.7,1000,25,0.25,0.0012408163265306131
46,rec,0.5,0.7,1000,25,0.25,0.0017959183673469403
46,partial,0.5,0.7,1000,25,0.25,0.10481632653061292
46,no_rec,0.5,0.7,1000,25,0.25,0.0008816326530612251
47,rec,0.5,0.7,1000,25,0.25,0.0016326530612244912
47,partial,0.5,0.7,1000,25,0.25,0.16293877551020558
47,no_rec,0.5,0.7,1000,25,0.25,0.0009795918367346947
48,rec,0.5,0.7,1000,25,0.25,0.002057142857142859
48,partial,0.5,0.7,1000,25,0.25,0.11617959183673575
48,no_rec,0.5,0.7,1000,25,0.25,0.0007836734693877557
49,rec,0.5,0.7,1000,25,0.25,0.00186122448979592
49,partial,0.5,0.7,1000,25,0.25,0.0009142857142857149
49,no_rec,0.5,0.7,1000,25,0.25,0.0009809523809523816
0,rec,0.3,0.3,1000,25,4.0,0.033632653061224566
0,partial,0.3,0.3,1000,25,4.0,0.3776326530612281
0,no_rec,0.3,0.3,1000,25,4.0,0.0010122448979591845
1,rec,0.3,0.3,1000,25,4.0,0.03324081632653067
1,partial,0.3,0.3,1000,25,4.0,0.0027428571428571454
1,no_rec,0.3,0.3,1000,25,4.0,0.0011428571428571436
2,rec,0.3,0.3,1000,25,4.0,0.031085714285714227
2,partial,0.3,0.3,1000,25,4.0,0.2820244897959195
2,no_rec,0.3,0.3,1000,25,4.0,0.0007510204081632658
3,rec,0.3,0.3,1000,25,4.0,0.04600816326530685
3,partial,0.3,0.3,1000,25,4.0,0.3901714285714339
3,no_rec,0.3,0.3,1000,25,4.0,0.0013387755102040827
4,rec,0.3,0.3,1000,25,4.0,0.038367346938775804
4,partial,0.3,0.3,1000,25,4.0,0.395232653061229
4,no_rec,0.3,0.3,1000,25,4.0,0.0012408163265306131
5,rec,0.3,0.3,1000,25,4.0,0.06135510204081693
5,partial,0.3,0.3,1000,25,4.0,0.3763591836734738
5,no_rec,0.3,0.3,1000,25,4.0,0.0009469387755102049
6,rec,0.3,0.3,1000,25,4.0,0.023771428571428214
6,partial,0.3,0.3,1000,25,4.0,0.34462040816326844
6,no_rec,0.3,0.3,1000,25,4.0,0.0011755102040816336
7,rec,0.3,0.3,1000,25,4.0,0.026710204081632286
7,partial,0.3,0.3,1000,25,4.0,0.002285714285714287
7,no_rec,0.3,0.3,1000,25,4.0,0.0013387755102040827
8,rec,0.3,0.3,1000,25,4.0,0.06716734693877628
8,partial,0.3,0.3,1000,25,4.0,0.005453061224489783
8,no_rec,0.3,0.3,1000,25,4.0,0.0011102040816326538
9,rec,0.3,0.3,1000,25,4.0,0.02739591836734667
9,partial,0.3,0.3,1000,25,4.0,0.3952653061224541
9,no_rec,0.3,0.3,1000,25,4.0,0.0010122448979591843
10,rec,0.3,0.3,1000,25,4.0,0.04078367346938812
10,partial,0.3,0.3,1000,25,4.0,0.4094367346938826
10,no_rec,0.3,0.3,1000,25,4.0,0.001110204081632654
11,rec,0.3,0.3,1000,25,4.0,0.02964897959183657
11,partial,0.3,0.3,1000,25,4.0,0.37965714285714586
